,id,codes-type,codes-value,Latitude,Longitude,label,links,name,timezone,admin-regions
111,stop_area:OCE:SA:87141812,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-141812-BV', '87141812', 'OCE87141812']",48.843705,6.071669,Dieulouard (Dieulouard),[],Dieulouard,Europe/Paris,['Dieulouard']
112,stop_area:OCE:SA:87611681,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-611681-BV', '87611681', 'OCE87611681']",43.865525,1.276152,Dieupentale (Dieupentale),[],Dieupentale,Europe/Paris,['Dieupentale']
113,stop_area:OCE:SA:87694695,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-694695-BV', '87694695', 'OCE87694695']",46.485196,3.987637,Digoin (Digoin),[],Digoin,Europe/Paris,['Digoin']
114,stop_area:OCE:SA:87478693,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-478693-HR', '87478693', 'OCE87478693']",46.477062,3.991897,Digoin-LycÃ©e (Digoin),[],Digoin-LycÃ©e,Europe/Paris,['Digoin']
115,stop_area:OCE:SA:87713008,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-713008-BV', '87713008', 'OCE87713008']",47.322794,5.054861,Dijon-Porte-Neuve (Dijon),[],Dijon-Porte-Neuve,Europe/Paris,['Dijon']
116,stop_area:OCE:SA:87713040,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-713040-BV', '87713040', 'OCE87713040']",47.323404,5.02728,Dijon-Ville (Dijon),[],Dijon-Ville,Europe/Paris,['Dijon']
117,stop_area:OCE:SA:87478164,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-478164-00', '87478164', 'OCE87478164']",48.456966,-2.052987,Dinan (Dinan),[],Dinan,Europe/Paris,['Dinan']
118,stop_area:OCE:SA:87478040,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-478040-00', '87478040', 'OCE87478040']",48.350129,-1.68584,DingÃ© (DingÃ©),[],DingÃ©,Europe/Paris,['DingÃ©']
119,stop_area:OCE:SA:87597047,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-597047-00', '87597047', 'OCE87597047']",47.048116,2.023854,Diou (Indre) (Diou),[],Diou (Indre),Europe/Paris,['Diou']
120,stop_area:OCE:SA:87667980,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-667980-HR', '87667980', 'OCE87667980']",46.533349,3.747946,Diou-ville-Allier-(Bus) (Diou),[],Diou-ville-Allier-(Bus),Europe/Paris,['Diou']
121,stop_area:OCE:SA:82007146,"['CR-CI-CH', 'UIC8', 'external_code']","['0082-007146-BV', '82007146', 'OCE82007146']",49.572566,5.995127,Dippach-Reckange (Dippach),[],Dippach-Reckange,Europe/Paris,['Dippach']
122,stop_area:OCE:SA:87474015,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-474015-00', '87474015', 'OCE87474015']",48.392594,-4.285596,Dirinon (Loperhet),[],Dirinon,Europe/Paris,['Loperhet']
123,stop_area:OCE:SA:87575191,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-575191-BV', '87575191', 'OCE87575191']",46.703732,0.421131,Dissay (Vienne) (Dissay),[],Dissay (Vienne),Europe/Paris,['Dissay']
124,stop_area:OCE:SA:87406744,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-406744-00', '87406744', 'OCE87406744']",49.332211,6.263052,Distroff (Eglise) (Distroff),[],Distroff (Eglise),Europe/Paris,['Distroff']
125,stop_area:OCE:SA:87444414,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-444414-00', '87444414', 'OCE87444414']",49.28236,-0.109868,Dives-Cabourg (Dives-sur-Mer),[],Dives-Cabourg,Europe/Paris,['Dives-sur-Mer']
126,stop_area:OCE:SA:87144030,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-144030-00', '87144030', 'OCE87144030']",48.141471,6.606979,Docelles-ChenimÃ©nil (ChenimÃ©nil),[],Docelles-ChenimÃ©nil,Europe/Paris,['ChenimÃ©nil']
127,stop_area:OCE:SA:87478073,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-478073-BV', '87478073', 'OCE87478073']",48.542976,-1.75047,Dol (Dol-de-Bretagne),[],Dol,Europe/Paris,['Dol-de-Bretagne']
128,stop_area:OCE:SA:87713412,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-713412-BV', '87713412', 'OCE87713412']",47.096155,5.488036,Dole-Ville (Dole),[],Dole-Ville,Europe/Paris,['Dole']
129,stop_area:OCE:SA:87642132,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-642132-HR', '87642132', 'OCE87642132']",47.805839,6.932503,Dolleren-(Mairie) (Dolleren),[],Dolleren-(Mairie),Europe/Paris,['Dolleren']
130,stop_area:OCE:SA:87703678,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-703678-HR', '87703678', 'OCE87703678']",48.772309,7.021875,Dolving-Rue-Sarrebourg (Dolving),[],Dolving-Rue-Sarrebourg,Europe/Paris,['Dolving']
131,stop_area:OCE:SA:87715805,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-715805-HR', '87715805', 'OCE87715805']",48.308557,5.99431,Dombasle-en-Xaintois (Dombasle-en-Xaintois),[],Dombasle-en-Xaintois,Europe/Paris,['Dombasle-en-Xaintois']
132,stop_area:OCE:SA:87141119,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-141119-BV', '87141119', 'OCE87141119']",48.623342,6.343528,Dombasle-sur-Meurthe (Dombasle-sur-Meurthe),[],Dombasle-sur-Meurthe,Europe/Paris,['Dombasle-sur-Meurthe']
133,stop_area:OCE:SA:87659649,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-659649-HR', '87659649', 'OCE87659649']",46.763588,5.597361,Domblans-Halte-Routier. (Domblans),[],Domblans-Halte-Routier.,Europe/Paris,['Domblans']
134,stop_area:OCE:SA:87718213,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-718213-00', '87718213', 'OCE87718213']",46.762743,5.597939,Domblans-Voiteur (Domblans),[],Domblans-Voiteur,Europe/Paris,['Domblans']
135,stop_area:OCE:SA:87741462,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-741462-00', '87741462', 'OCE87741462']",45.524942,5.695229,Domessin-le-Bonnard (Domessin),[],Domessin-le-Bonnard,Europe/Paris,['Domessin']
136,stop_area:OCE:SA:87726083,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-726083-HR', '87726083', 'OCE87726083']",48.951606,7.160618,Domfessel Abri R. prin. (Domfessel),[],Domfessel Abri R. prin.,Europe/Paris,['Domfessel']
137,stop_area:OCE:SA:87396200,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-396200-00', '87396200', 'OCE87396200']",48.107786,0.026255,Domfront (Sarthe) (Domfront-en-Champagne),[],Domfront (Sarthe),Europe/Paris,['Domfront-en-Champagne']
138,stop_area:OCE:SA:87405803,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-405803-00', '87405803', 'OCE87405803']",48.004538,6.654918,Dommartin (Franould) (Dommartin-lÃ¨s-Remiremont),[],Dommartin (Franould),Europe/Paris,['Dommartin-lÃ¨s-Remiremont']
139,stop_area:OCE:SA:87146241,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-146241-00', '87146241', 'OCE87146241']",47.998602,6.644434,Dommartin (Vosges) (Dommartin-lÃ¨s-Remiremont),[],Dommartin (Vosges),Europe/Paris,['Dommartin-lÃ¨s-Remiremont']
140,stop_area:OCE:SA:87697227,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-697227-HR', '87697227', 'OCE87697227']",45.847076,4.729869,Dommartin La ChicotiÃ¨re (Dommartin),[],Dommartin La ChicotiÃ¨re,Europe/Paris,['Dommartin']
141,stop_area:OCE:SA:87721738,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-721738-00', '87721738', 'OCE87721738']",45.847855,4.732195,Dommartin-Lissieu (Dommartin),[],Dommartin-Lissieu,Europe/Paris,['Dommartin']
142,stop_area:OCE:SA:87316109,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-316109-00', '87316109', 'OCE87316109']",49.799289,2.39255,Dommartin-Remiencourt (Dommartin),[],Dommartin-Remiencourt,Europe/Paris,['Dommartin']
143,stop_area:OCE:SA:87215285,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-215285-00', '87215285', 'OCE87215285']",48.859715,6.821938,Domnon-les-Dieuze (Domnom-lÃ¨s-Dieuze),[],Domnon-les-Dieuze,Europe/Paris,['Domnom-lÃ¨s-Dieuze']
144,stop_area:OCE:SA:87276436,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-276436-00', '87276436', 'OCE87276436']",49.032689,2.337473,Domont (Domont),[],Domont,Europe/Paris,['Domont']
145,stop_area:OCE:SA:87405969,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-405969-00', '87405969', 'OCE87405969']",48.225453,6.219898,Dompaire Rte Mirecourt (Dompaire),[],Dompaire Rte Mirecourt,Europe/Paris,['Dompaire']
146,stop_area:OCE:SA:87144774,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-144774-00', '87144774', 'OCE87144774']",48.220559,6.227686,Dompaire-Centre (Dompaire),[],Dompaire-Centre,Europe/Paris,['Dompaire']
147,stop_area:OCE:SA:87295774,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-295774-00', '87295774', 'OCE87295774']",50.146002,3.870976,Dompierre (Nord) (Dompierre-sur-Helpe),[],Dompierre (Nord),Europe/Paris,['Dompierre-sur-Helpe']
148,stop_area:OCE:SA:87659664,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-659664-HR', '87659664', 'OCE87659664']",46.872123,6.186199,Dompierre-Halte-Rout. (Dompierre-les-Tilleuls),[],Dompierre-Halte-Rout.,Europe/Paris,['Dompierre-les-Tilleuls']
149,stop_area:OCE:SA:87696427,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-696427-BV', '87696427', 'OCE87696427']",46.526267,3.6749,Dompierre-Sept-Fons (Dompierre-sur-Besbre),[],Dompierre-Sept-Fons,Europe/Paris,['Dompierre-sur-Besbre']
150,stop_area:OCE:SA:87286435,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-286435-BV', '87286435', 'OCE87286435']",50.55172,2.914526,Don Sainghin (Sainghin-en-Weppes),[],Don Sainghin,Europe/Paris,['Sainghin-en-Weppes']
151,stop_area:OCE:SA:87172239,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-172239-00', '87172239', 'OCE87172239']",49.698119,4.874566,Donchery (Donchery),[],Donchery,Europe/Paris,['Donchery']
152,stop_area:OCE:SA:87481721,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481721-BV', '87481721', 'OCE87481721']",47.308686,-2.071699,Donges (Donges),[],Donges,Europe/Paris,['Donges']
153,stop_area:OCE:SA:87142273,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-142273-00', '87142273', 'OCE87142273']",48.365953,5.148406,Donjeux (Donjeux),[],Donjeux,Europe/Paris,['Donjeux']
154,stop_area:OCE:SA:87764290,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-764290-00', '87764290', 'OCE87764290']",44.442629,4.705126,DonzÃ¨re (DonzÃ¨re),[],DonzÃ¨re,Europe/Paris,['DonzÃ¨re']
155,stop_area:OCE:SA:87684233,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-684233-00', '87684233', 'OCE87684233']",48.147653,2.762508,Dordives (Dordives),[],Dordives,Europe/Paris,['Dordives']
156,stop_area:OCE:SA:87405423,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-405423-00', '87405423', 'OCE87405423']",45.380994,3.748064,Dore-Eglise (Dore-l'Ã‰glise),[],Dore-Eglise,Europe/Paris,"[""Dore-l'Ã‰glise""]"
157,stop_area:OCE:SA:87214338,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-214338-00', '87214338', 'OCE87214338']",48.524288,7.492819,Dorlisheim (Dorlisheim),[],Dorlisheim,Europe/Paris,['Dorlisheim']
158,stop_area:OCE:SA:87171512,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-171512-BV', '87171512', 'OCE87171512']",49.079251,3.641728,Dormans (Dormans),[],Dormans,Europe/Paris,['Dormans']
159,stop_area:OCE:SA:87659995,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-659995-HR', '87659995', 'OCE87659995']",47.7472,7.310183,Dornach-Incorporation (Mulhouse),[],Dornach-Incorporation,Europe/Paris,['Mulhouse']
160,stop_area:OCE:SA:80100537,"['CR-CI-CH', 'UIC8', 'external_code']","['0080-100537-BV', '80100537', 'OCE80100537']",51.517936,7.459252,Dortmund-Hbf (Dortmund),[],Dortmund-Hbf,Europe/Paris,['Dortmund']
161,stop_area:OCE:SA:87642264,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-642264-HR', '87642264', 'OCE87642264']",48.805222,7.402438,Dossenheim-(Mairie) (Dossenheim-sur-Zinsel),[],Dossenheim-(Mairie),Europe/Paris,['Dossenheim-sur-Zinsel']
162,stop_area:OCE:SA:87642272,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-642272-HR', '87642272', 'OCE87642272']",48.807521,7.402158,Dossenheim-Lotissement (Dossenheim-sur-Zinsel),[],Dossenheim-Lotissement,Europe/Paris,['Dossenheim-sur-Zinsel']
163,stop_area:OCE:SA:87345009,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-345009-BV', '87345009', 'OCE87345009']",50.371675,3.089961,Douai (Douai),[],Douai,Europe/Paris,['Douai']
164,stop_area:OCE:SA:87545525,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-545525-BV', '87545525', 'OCE87545525']",48.533612,2.009701,Dourdan (Dourdan),[],Dourdan,Europe/Paris,['Dourdan']
165,stop_area:OCE:SA:87540179,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-540179-00', '87540179', 'OCE87540179']",48.535674,1.994879,Dourdan-la-ForÃªt (Dourdan),[],Dourdan-la-ForÃªt,Europe/Paris,['Dourdan']
166,stop_area:OCE:SA:87345165,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-345165-00', '87345165', 'OCE87345165']",50.431996,2.98711,Dourges (Dourges),[],Dourges,Europe/Paris,['Dourges']
167,stop_area:OCE:SA:87172320,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-172320-00', '87172320', 'OCE87172320']",49.671665,5.036666,Douzy (Douzy),[],Douzy,Europe/Paris,['Douzy']
168,stop_area:OCE:SA:87271403,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-271403-00', '87271403', 'OCE87271403']",48.932872,2.455133,Drancy (Drancy),[],Drancy,Europe/Paris,['Drancy']
169,stop_area:OCE:SA:87756775,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-756775-00', '87756775', 'OCE87756775']",43.759869,7.317076,Drap-Cantaron (Cantaron),[],Drap-Cantaron,Europe/Paris,['Cantaron']
170,stop_area:OCE:SA:87476770,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-476770-00', '87476770', 'OCE87476770']",47.482389,-2.050246,Dreffeac (DreffÃ©ac),[],Dreffeac,Europe/Paris,['DreffÃ©ac']
171,stop_area:OCE:SA:87316075,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-316075-00', '87316075', 'OCE87316075']",49.914551,2.230793,Dreuil-lÃ¨s-Amiens (Dreuil-lÃ¨s-Amiens),[],Dreuil-lÃ¨s-Amiens,Europe/Paris,['Dreuil-lÃ¨s-Amiens']
172,stop_area:OCE:SA:87393488,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-393488-00', '87393488', 'OCE87393488']",48.731483,1.370166,Dreux (Dreux),[],Dreux,Europe/Paris,['Dreux']
173,stop_area:OCE:SA:87358556,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-358556-00', '87358556', 'OCE87358556']",48.039166,1.077213,DrouÃ© (Centre) (DrouÃ©),[],DrouÃ© (Centre),Europe/Paris,['DrouÃ©']
174,stop_area:OCE:SA:87212357,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-212357-00', '87212357', 'OCE87212357']",48.765977,7.947479,Drusenheim (Drusenheim),[],Drusenheim,Europe/Paris,['Drusenheim']
175,stop_area:OCE:SA:87571612,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-571612-00', '87571612', 'OCE87571612']",47.306788,0.535467,Druye (Druye),[],Druye,Europe/Paris,['Druye']
176,stop_area:OCE:SA:87697342,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-697342-00', '87697342', 'OCE87697342']",48.9437,2.411118,Dugny-La-Courneuve (La Courneuve),[],Dugny-La-Courneuve,Europe/Paris,['La Courneuve']
177,stop_area:OCE:SA:80103168,"['CR-CI-CH', 'UIC8', 'external_code']","['0080-103168-BV', '80103168', 'OCE80103168']",51.429706,6.77613,Duisburg-Hbf (Duisburg),[],Duisburg-Hbf,Europe/Paris,['Duisburg']
178,stop_area:OCE:SA:87726687,"['CR-CI-CH', 'CR-CI-CH', 'UIC8', 'external_code']","['0087-726687-00', '0087-726687-HR', '87726687', 'OCE87726687']",45.211274,4.349684,DuniÃ¨res-Bascule (DuniÃ¨res),[],DuniÃ¨res-Bascule,Europe/Paris,['DuniÃ¨res']
179,stop_area:OCE:SA:87407635,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-407635-00', '87407635', 'OCE87407635']",45.217726,4.344214,DuniÃ¨res-Ville (DuniÃ¨res),[],DuniÃ¨res-Ville,Europe/Paris,['DuniÃ¨res']
180,stop_area:OCE:SA:87281006,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-281006-BV', '87281006', 'OCE87281006']",51.030438,2.368943,Dunkerque (Dunkerque),[],Dunkerque,Europe/Paris,['Dunkerque']
181,stop_area:OCE:SA:87214536,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-214536-00', '87214536', 'OCE87214536']",48.544067,7.587094,Duppigheim (Duppigheim),[],Duppigheim,Europe/Paris,['Duppigheim']
182,stop_area:OCE:SA:87101998,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-101998-00', '87101998', 'OCE87101998']",46.250762,2.702033,Durdat-Larequille (Durdat-Larequille),[],Durdat-Larequille,Europe/Paris,['Durdat-Larequille']
183,stop_area:OCE:SA:87641449,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-641449-00', '87641449', 'OCE87641449']",45.794745,3.048614,Durtol-Nohanent (Durtol),[],Durtol-Nohanent,Europe/Paris,['Durtol']
184,stop_area:OCE:SA:87680710,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-680710-HR', '87680710', 'OCE87680710']",45.795954,3.052385,Durtol-squa-sabourin. (Durtol),[],Durtol-squa-sabourin.,Europe/Paris,['Durtol']
185,stop_area:OCE:SA:80080945,"['CR-CI-CH', 'UIC8', 'external_code']","['0080-080945-00', '80080945', 'OCE80080945']",51.219829,6.794468,Dusseldorf (DÃ¼sseldorf),[],Dusseldorf,Europe/Paris,['DÃ¼sseldorf']
186,stop_area:OCE:SA:87214544,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-214544-00', '87214544', 'OCE87214544']",48.545603,7.565647,Duttlenheim-Ernolsheim- (Dachstein),[],Duttlenheim-Ernolsheim-,Europe/Paris,['Dachstein']
187,stop_area:OCE:SA:87694729,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-694729-00', '87694729', 'OCE87694729']",46.351716,4.26604,Dyo (Dyo),[],Dyo,Europe/Paris,['Dyo']
188,stop_area:OCE:SA:87281469,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-281469-00', '87281469', 'OCE87281469']",50.730608,2.409012,Ebblinghem (Ebblinghem),[],Ebblinghem,Europe/Paris,['Ebblinghem']
189,stop_area:OCE:SA:70154401,"['CR-CI-CH', 'UIC8', 'external_code']","['0070-154401-BV', '70154401', 'OCE70154401']",51.443663,0.32073,Ebbsfleet-International (Dartford),[],Ebbsfleet-International,Europe/Paris,['Dartford']
190,stop_area:OCE:SA:87214106,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-214106-00', '87214106', 'OCE87214106']",48.308808,7.492684,Ebersheim (Ebersheim),[],Ebersheim,Europe/Paris,['Ebersheim']
191,stop_area:OCE:SA:87406751,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-406751-00', '87406751', 'OCE87406751']",49.276342,6.401979,Ebersviller (Centre) (Ã‰bersviller),[],Ebersviller (Centre),Europe/Paris,['Ã‰bersviller']
192,stop_area:OCE:SA:87194019,"['CR-CI-CH', 'CR-CI-CH', 'UIC8', 'external_code']","['0087-194019-BV', '0087-194019-HR', '87194019', 'OCE87194019']",49.116599,6.910996,Ebring Croisement (Tenteling),[],Ebring Croisement,Europe/Paris,['Tenteling']
193,stop_area:OCE:SA:87725895,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-725895-00', '87725895', 'OCE87725895']",45.152717,5.719912,Echirolles (Ã‰chirolles),[],Echirolles,Europe/Paris,['Ã‰chirolles']
194,stop_area:OCE:SA:87710731,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-710731-00', '87710731', 'OCE87710731']",47.275017,5.993911,Ecole-Valentin (Ã‰cole-Valentin),[],Ecole-Valentin,Europe/Paris,['Ã‰cole-Valentin']
195,stop_area:OCE:SA:87396564,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-396564-00', '87396564', 'OCE87396564']",47.824528,0.269013,Ecommoy (Ã‰commoy),[],Ecommoy,Europe/Paris,['Ã‰commoy']
196,stop_area:OCE:SA:87391714,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-391714-00', '87391714', 'OCE87391714']",48.715549,-0.120842,Ecouche-Centre (Ã‰couchÃ©-les-VallÃ©es),[],Ecouche-Centre,Europe/Paris,['Ã‰couchÃ©-les-VallÃ©es']
197,stop_area:OCE:SA:87276394,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-276394-00', '87276394', 'OCE87276394']",49.022729,2.363134,Ecouen-Ezanville (Ã‰zanville),[],Ecouen-Ezanville,Europe/Paris,['Ã‰zanville']
198,stop_area:OCE:SA:87698274,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-698274-HR', '87698274', 'OCE87698274']",45.764142,4.782061,Ecully TCL Vaudoin (Tassin-la-Demi-Lune),[],Ecully TCL Vaudoin,Europe/Paris,['Tassin-la-Demi-Lune']
199,stop_area:OCE:SA:87721506,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-721506-00', '87721506', 'OCE87721506']",45.76571,4.77952,Ecully-la-Demi-Lune (Tassin-la-Demi-Lune),[],Ecully-la-Demi-Lune,Europe/Paris,['Tassin-la-Demi-Lune']
200,stop_area:OCE:SA:87594168,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-594168-00', '87594168', 'OCE87594168']",45.402315,2.065145,Egletons (Ã‰gletons),[],Egletons,Europe/Paris,['Ã‰gletons']
201,stop_area:OCE:SA:87693390,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-693390-HR', '87693390', 'OCE87693390']",45.403679,2.046058,Egletons-ville (Ã‰gletons),[],Egletons-ville,Europe/Paris,['Ã‰gletons']
202,stop_area:OCE:SA:87545475,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-545475-00', '87545475', 'OCE87545475']",48.582364,2.222147,Egly (Ã‰gly),[],Egly,Europe/Paris,['Ã‰gly']
203,stop_area:OCE:SA:87668152,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-668152-HR', '87668152', 'OCE87668152']",49.02126,7.491193,Eguelshardt-(-Abri-) (Ã‰guelshardt),[],Eguelshardt-(-Abri-),Europe/Paris,['Ã‰guelshardt']
204,stop_area:OCE:SA:87597153,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-597153-00', '87597153', 'OCE87597153']",46.440492,1.552365,Eguzon (Ã‰guzon-ChantÃ´me),[],Eguzon,Europe/Paris,['Ã‰guzon-ChantÃ´me']
205,stop_area:OCE:SA:87214239,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-214239-00', '87214239', 'OCE87214239']",48.38269,7.448883,Eichhoffen (Eichhoffen),[],Eichhoffen,Europe/Paris,['Eichhoffen']
206,stop_area:OCE:SA:87660936,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-660936-HR', '87660936', 'OCE87660936']",48.38269,7.448883,Eichhoffen-Gare. (Eichhoffen),[],Eichhoffen-Gare.,Europe/Paris,['Eichhoffen']
207,stop_area:OCE:SA:87141200,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-141200-00', '87141200', 'OCE87141200']",48.503597,6.393219,Einvaux (Einvaux),[],Einvaux,Europe/Paris,['Einvaux']
208,stop_area:OCE:SA:87411173,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-411173-BV', '87411173', 'OCE87411173']",49.302676,1.010197,Elbeuf-St-Aubin (Saint-Aubin-lÃ¨s-Elbeuf),[],Elbeuf-St-Aubin,Europe/Paris,['Saint-Aubin-lÃ¨s-Elbeuf']
209,stop_area:OCE:SA:87784207,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-784207-BV', '87784207', 'OCE87784207']",42.597369,2.963521,Elne (Elne),[],Elne,Europe/Paris,['Elne']
210,stop_area:OCE:SA:87144436,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-144436-00', '87144436', 'OCE87144436']",48.08715,6.60007,Eloyes (Ã‰loyes),[],Eloyes,Europe/Paris,['Ã‰loyes']
211,stop_area:OCE:SA:87763466,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-763466-00', '87763466', 'OCE87763466']",44.566954,6.496732,Embrun (Embrun),[],Embrun,Europe/Paris,['Embrun']
212,stop_area:OCE:SA:87116046,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-116046-BV', '87116046', 'OCE87116046']",48.806326,2.618211,Emerainville-Pontault-C (Ã‰merainville),[],Emerainville-Pontault-C,Europe/Paris,['Ã‰merainville']
